"","customer_id","age","gender"
"300325","C302772",53,"male"
"300326","C302773",62,"female"
"300327","C302774",68,"female"
"300328","C302775",60,"female"
"300329","C302776",69,"male"
"300330","C302777",71,"male"
"300331","C302778",55,"female"
"300332","C302779",54,"male"
"300333","C302780",50,"male"
"300334","C302781",52,"male"
"300335","C302782",56,"male"
"300336","C302783",59,"male"
"300337","C302784",57,"male"
"300338","C302785",54,"female"
"300339","C302786",68,"male"
"300340","C302787",66,"female"
"300341","C302788",58,"male"
"300342","C302789",63,"male"
"300343","C302790",66,"male"
"300344","C302791",66,"male"
"300345","C302792",62,"female"
"300346","C302793",68,"female"
"300347","C302794",70,"male"
"300348","C302795",61,"male"
"300349","C302796",49,"male"
"300350","C302797",68,"female"
"300351","C302798",57,"male"
"300352","C302799",64,"male"
"300353","C302800",66,"female"
"300354","C302801",58,"male"
"300355","C302802",67,"male"
"300356","C302803",49,"female"
"300357","C302804",71,"male"
"300358","C302805",57,"female"
"300359","C302806",51,"male"
"300360","C302807",48,"male"
"300361","C302808",52,"male"
"300362","C302809",48,"male"
"300363","C302810",61,"male"
"300364","C302811",62,"male"
"300365","C302812",54,"female"
"300366","C302813",66,"male"
"300367","C302814",62,"male"
"300368","C302815",48,"male"
"300369","C302816",67,"female"
"300370","C302817",60,"male"
"300371","C302818",52,"male"
"300372","C302819",60,"female"
"300373","C302820",66,"male"
"300374","C302821",47,"male"
"300375","C302822",54,"male"
"300376","C302823",64,"male"
"300377","C302824",62,"female"
"300378","C302825",55,"male"
"300379","C302826",65,"male"
"300380","C302827",53,"male"
"300381","C302828",65,"female"
"300382","C302829",58,"male"
"300383","C302830",54,"female"
"300384","C302831",67,"female"
"300385","C302832",62,"female"
"300386","C302833",53,"male"
"300387","C302834",59,"male"
"300388","C302835",49,"male"
"300389","C302836",55,"male"
"300390","C302837",71,"male"
"300391","C302838",59,"male"
"300392","C302839",60,"male"
"300393","C302840",66,"male"
"300394","C302841",56,"male"
"300395","C302842",56,"male"
"300396","C302843",69,"male"
"300397","C302844",56,"female"
"300398","C302845",53,"male"
"300399","C302846",67,"male"
"300400","C302847",57,"male"
"300401","C302848",58,"male"
"300402","C302849",70,"female"
"300403","C302850",70,"male"
"300404","C302851",59,"female"
"300405","C302852",56,"female"
"300406","C302853",62,"male"
"300407","C302854",56,"female"
"300408","C302855",62,"female"
"300409","C302856",60,"male"
"300410","C302857",63,"male"
"300411","C302858",57,"male"
"300412","C302859",61,"male"
"300413","C302860",50,"male"
"300414","C302861",57,"male"
"300415","C302862",55,"female"
"300416","C302863",56,"male"
"300417","C302864",66,"male"
"300418","C302865",53,"female"
"300419","C302866",58,"male"
"300420","C302867",66,"male"
"300421","C302868",58,"male"
"300422","C302869",50,"female"
"300423","C302870",53,"female"
"300424","C302871",46,"male"
"300425","C302872",54,"male"
"300426","C302873",63,"male"
"300427","C302874",52,"male"
"300428","C302875",63,"female"
"300429","C302876",60,"female"
"300430","C302877",61,"female"
"300431","C302878",53,"female"
"300432","C302879",59,"male"
"300433","C302880",53,"male"
"300434","C302881",69,"female"
"300435","C302882",50,"male"
"300436","C302883",53,"male"
"300437","C302884",63,"female"
"300438","C302885",60,"male"
"300439","C302886",59,"male"
"300440","C302887",56,"male"
"300441","C302888",71,"male"
"300442","C302889",40,"male"
"300443","C302890",63,"female"
"300444","C302891",52,"female"
"300445","C302892",51,"male"
"300446","C302893",63,"male"
"300447","C302894",66,"male"
"300448","C302895",59,"male"
"300449","C302896",58,"male"
"300450","C302897",65,"male"
"300451","C302898",57,"female"
"300452","C302899",68,"male"
"300453","C302900",56,"male"
"300454","C302901",67,"female"
"300455","C302902",57,"male"
"300456","C302903",59,"male"
"300457","C302904",60,"female"
"300458","C302905",63,"female"
"300459","C302906",64,"male"
"300460","C302907",61,"male"
"300461","C302908",70,"female"
"300462","C302909",70,"female"
"300463","C302910",60,"male"
"300464","C302911",56,"male"
"300465","C302912",50,"male"
"300466","C302913",57,"male"
"300467","C302914",67,"male"
"300468","C302915",58,"male"
"300469","C302916",57,"female"
"300470","C302917",51,"female"
"300471","C302918",65,"male"
"300472","C302919",60,"male"
"300473","C302920",68,"male"
"300474","C302921",56,"male"
"300475","C302922",48,"male"
"300476","C302923",58,"female"
"300477","C302924",68,"female"
"300478","C302925",58,"female"
"300479","C302926",64,"female"
"300480","C302927",64,"male"
"300481","C302928",72,"female"
"300482","C302929",66,"female"
"300483","C302930",65,"female"
"300484","C302931",54,"male"
"300485","C302932",64,"male"
"300486","C302933",60,"male"
"300487","C302934",59,"male"
"300488","C302935",58,"male"
"300489","C302936",71,"male"
"300490","C302937",55,"male"
"300491","C302938",56,"male"
"300492","C302939",71,"male"
"300493","C302940",70,"male"
"300494","C302941",63,"female"
"300495","C302942",58,"male"
"300496","C302943",68,"male"
"300497","C302944",53,"male"
"300498","C302945",60,"male"
"300499","C302946",56,"female"
"300500","C302947",54,"female"
"300501","C302948",57,"male"
"300502","C302949",52,"female"
"300503","C302950",52,"male"
"300504","C302951",58,"female"
"300505","C302952",54,"female"
"300506","C302953",47,"female"
"300507","C302954",71,"female"
"300508","C302955",71,"female"
"300509","C302956",69,"female"
"300510","C302957",63,"female"
"300511","C302958",42,"male"
"300512","C302959",60,"male"
"300513","C302960",66,"male"
"300514","C302961",64,"male"
"300515","C302962",52,"male"
"300516","C302963",61,"male"
"300517","C302964",55,"male"
"300518","C302965",50,"female"
"300519","C302966",61,"male"
"300520","C302967",63,"female"
"300521","C302968",56,"female"
"300522","C302969",68,"female"
"300523","C302970",59,"male"
"300524","C302971",45,"female"
"300525","C302972",56,"female"
"300526","C302973",63,"male"
"300527","C302974",66,"male"
"300528","C302975",54,"male"
"300529","C302976",50,"male"
"300530","C302977",63,"male"
"300531","C302978",72,"female"
"300532","C302979",49,"male"
"300533","C302980",64,"female"
"300534","C302981",64,"female"
"300535","C302982",46,"female"
"300536","C302983",65,"male"
"300537","C302984",52,"female"
"300538","C302985",58,"male"
"300539","C302986",65,"male"
"300540","C302987",59,"male"
"300541","C302988",59,"male"
"300542","C302989",51,"male"
"300543","C302990",55,"male"
"300544","C302991",54,"female"
"300545","C302992",69,"female"
"300546","C302993",65,"male"
"300547","C302994",61,"female"
"300548","C302995",55,"male"
"300549","C302996",63,"male"
"300550","C302997",67,"male"
"300551","C302998",51,"male"
"300552","C302999",71,"female"
"300553","C303000",71,"female"
"300554","C303001",53,"male"
"300555","C303002",67,"female"
"300556","C303003",64,"male"
"300557","C303004",66,"male"
"300558","C303005",62,"female"
"300559","C303006",53,"female"
"300560","C303007",65,"male"
"300561","C303008",36,"male"
"300562","C303009",59,"male"
"300563","C303010",61,"female"
"300564","C303011",66,"female"
"300565","C303012",59,"male"
"300566","C303013",70,"female"
"300567","C303014",56,"female"
"300568","C303015",58,"female"
"300569","C303016",45,"male"
"300570","C303017",64,"male"
"300571","C303018",63,"female"
"300572","C303019",54,"male"
"300573","C303020",60,"female"
"300574","C303021",64,"male"
"300575","C303022",62,"male"
"300576","C303023",58,"female"
"300577","C303024",57,"female"
"300578","C303025",61,"male"
"300579","C303026",52,"female"
"300580","C303027",63,"female"
"300581","C303028",68,"male"
"300582","C303029",48,"male"
"300583","C303030",67,"female"
"300584","C303031",69,"male"
"300585","C303032",63,"female"
"300586","C303033",68,"male"
"300587","C303034",54,"male"
"300588","C303035",56,"male"
"300589","C303036",60,"female"
"300590","C303037",62,"male"
"300591","C303038",51,"male"
"300592","C303039",57,"female"
"300593","C303040",58,"male"
"300594","C303041",69,"male"
"300595","C303042",54,"female"
"300596","C303043",70,"male"
"300597","C303044",60,"male"
"300598","C303045",67,"male"
"300599","C303046",57,"male"
"300600","C303047",50,"female"
"300601","C303048",65,"female"
"300602","C303049",52,"male"
"300603","C303050",59,"male"
"300604","C303051",56,"male"
"300605","C303052",58,"male"
"300606","C303053",62,"male"
"300607","C303054",66,"male"
"300608","C303055",59,"female"
"300609","C303056",58,"male"
"300610","C303057",64,"male"
"300611","C303058",61,"female"
"300612","C303059",70,"female"
"300613","C303060",44,"female"
"300614","C303061",55,"male"
"300615","C303062",61,"male"
"300616","C303063",56,"male"
"300617","C303064",41,"male"
"300618","C303065",71,"male"
"300619","C303066",72,"male"
"300620","C303067",50,"male"
"300621","C303068",55,"male"
"300622","C303069",47,"male"
"300623","C303070",66,"male"
"300624","C303071",60,"female"
"300625","C303072",54,"female"
"300626","C303073",46,"male"
"300627","C303074",60,"male"
"300628","C303075",59,"female"
"300629","C303076",63,"male"
"300630","C303077",68,"female"
"300631","C303078",53,"male"
"300632","C303079",64,"male"
"300633","C303080",56,"male"
"300634","C303081",62,"male"
"300635","C303082",65,"female"
"300636","C303083",40,"male"
"300637","C303084",70,"male"
"300638","C303085",55,"female"
"300639","C303086",61,"male"
"300640","C303087",57,"female"
"300641","C303088",60,"male"
"300642","C303089",50,"male"
"300643","C303090",62,"male"
"300644","C303091",53,"male"
"300645","C303092",63,"female"
"300646","C303093",53,"male"
"300647","C303094",59,"male"
"300648","C303095",64,"male"
"300649","C303096",62,"male"
"300650","C303097",64,"male"
"300651","C303098",50,"female"
"300652","C303099",70,"male"
"300653","C303100",63,"male"
"300654","C303101",56,"male"
"300655","C303102",47,"male"
"300656","C303103",60,"female"
"300657","C303104",63,"male"
"300658","C303105",44,"male"
"300659","C303106",62,"female"
"300660","C303107",62,"female"
"300661","C303108",55,"female"
"300662","C303109",57,"female"
"300663","C303110",72,"male"
"300664","C303111",57,"female"
"300665","C303112",50,"female"
"300666","C303113",66,"male"
"300667","C303114",60,"male"
"300668","C303115",56,"male"
"300669","C303116",46,"female"
"300670","C303117",51,"female"
"300671","C303118",57,"male"
"300672","C303119",68,"male"
"300673","C303120",66,"male"
"300674","C303121",65,"female"
"300675","C303122",61,"female"
"300676","C303123",46,"male"
"300677","C303124",65,"female"
"300678","C303125",71,"male"
"300679","C303126",69,"male"
"300680","C303127",52,"female"
"300681","C303128",63,"female"
"300682","C303129",53,"male"
"300683","C303130",60,"male"
"300684","C303131",64,"male"
"300685","C303132",60,"male"
"300686","C303133",55,"female"
"300687","C303134",57,"female"
"300688","C303135",58,"male"
"300689","C303136",69,"female"
"300690","C303137",68,"male"
"300691","C303138",69,"male"
"300692","C303139",70,"female"
"300693","C303140",62,"male"
"300694","C303141",55,"male"
"300695","C303142",67,"male"
"300696","C303143",58,"female"
"300697","C303144",69,"male"
"300698","C303145",60,"female"
"300699","C303146",58,"male"
"300700","C303147",44,"female"
"300701","C303148",59,"female"
"300702","C303149",55,"male"
"300703","C303150",58,"male"
"300704","C303151",62,"female"
"300705","C303152",54,"male"
"300706","C303153",66,"male"
"300707","C303154",66,"male"
"300708","C303155",46,"female"
"300709","C303156",49,"female"
"300710","C303157",68,"male"
"300711","C303158",66,"male"
"300712","C303159",61,"male"
"300713","C303160",63,"female"
"300714","C303161",62,"male"
"300715","C303162",44,"male"
"300716","C303163",61,"male"
"300717","C303164",66,"male"
"300718","C303165",63,"male"
"300719","C303166",67,"male"
"300720","C303167",60,"female"
"300721","C303168",60,"male"
"300722","C303169",68,"male"
"300723","C303170",66,"male"
"300724","C303171",52,"male"
"300725","C303172",59,"male"
"300726","C303173",70,"male"
"300727","C303174",57,"male"
"300728","C303175",66,"male"
"300729","C303176",69,"female"
"300730","C303177",68,"male"
"300731","C303178",64,"male"
"300732","C303179",58,"male"
"300733","C303180",65,"male"
"300734","C303181",59,"female"
"300735","C303182",61,"male"
"300736","C303183",63,"female"
"300737","C303184",50,"male"
"300738","C303185",57,"female"
"300739","C303186",70,"female"
"300740","C303187",69,"male"
"300741","C303188",62,"male"
"300742","C303189",64,"male"
"300743","C303190",49,"male"
"300744","C303191",68,"female"
"300745","C303192",61,"male"
"300746","C303193",55,"male"
"300747","C303194",47,"female"
"300748","C303195",62,"male"
"300749","C303196",67,"male"
"300750","C303197",50,"male"
"300751","C303198",56,"male"
"300752","C303199",65,"female"
"300753","C303200",64,"female"
"300754","C303201",62,"male"
"300755","C303202",62,"male"
"300756","C303203",56,"male"
"300757","C303204",57,"male"
"300758","C303205",63,"male"
"300759","C303206",62,"male"
"300760","C303207",70,"male"
"300761","C303208",67,"female"
"300762","C303209",61,"male"
"300763","C303210",54,"male"
"300764","C303211",54,"male"
"300765","C303212",57,"female"
"300766","C303213",60,"female"
"300767","C303214",57,"male"
"300768","C303215",53,"female"
"300769","C303216",65,"male"
"300770","C303217",57,"male"
"300771","C303218",63,"male"
"300772","C303219",63,"male"
"300773","C303220",58,"female"
"300774","C303221",71,"male"
"300775","C303222",54,"female"
"300776","C303223",55,"female"
"300777","C303224",61,"male"
"300778","C303225",63,"female"
"300779","C303226",52,"male"
"300780","C303227",57,"male"
"300781","C303228",64,"male"
"300782","C303229",64,"male"
"300783","C303230",53,"female"
"300784","C303231",66,"male"
"300785","C303232",65,"female"
"300786","C303233",57,"male"
"300787","C303234",49,"female"
"300788","C303235",65,"female"
"300789","C303236",70,"female"
"300790","C303237",52,"male"
"300791","C303238",62,"female"
"300792","C303239",54,"female"
"300793","C303240",48,"female"
"300794","C303241",62,"male"
"300795","C303242",61,"female"
"300796","C303243",71,"female"
"300797","C303244",59,"male"
"300798","C303245",68,"female"
"300799","C303246",53,"male"
"300800","C303247",66,"male"
"300801","C303248",53,"male"
"300802","C303249",59,"male"
"300803","C303250",60,"male"
"300804","C303251",53,"male"
"300805","C303252",66,"female"
"300806","C303253",52,"female"
"300807","C303254",62,"female"
"300808","C303255",50,"female"
"300809","C303256",56,"female"
"300810","C303257",52,"female"
"300811","C303258",46,"female"
"300812","C303259",63,"female"
"300813","C303260",55,"male"
"300814","C303261",59,"male"
"300815","C303262",58,"male"
"300816","C303263",62,"male"
"300817","C303264",68,"female"
"300818","C303265",61,"female"
"300819","C303266",63,"female"
"300820","C303267",60,"female"
"300821","C303268",61,"male"
"300822","C303269",60,"male"
"300823","C303270",60,"female"
"300824","C303271",61,"female"
"300825","C303272",66,"male"
"300826","C303273",60,"male"
"300827","C303274",56,"female"
"300828","C303275",64,"male"
"300829","C303276",65,"male"
"300830","C303277",67,"male"
"300831","C303278",56,"female"
"300832","C303279",65,"male"
"300833","C303280",50,"female"
"300834","C303281",50,"male"
"300835","C303282",49,"female"
"300836","C303283",64,"male"
"300837","C303284",61,"female"
"300838","C303285",67,"male"
"300839","C303286",72,"male"
"300840","C303287",62,"male"
